"Year","OPR","DPR","CCWM"
2007,-0.821166680829002,-1.0539112313489,-1.32993451747506
2008,-0.177706266350433,1.51667567124722,1.09421273452336
2009,0.77208527483335,0.982186651393091,1.20727413515566
2010,-0.752927121325118,-0.535141221760807,-1.11902556416502
2011,1.27314747496904,-1.26030040645017,0.262662332723077
2012,0.120669557969355,-1.54047508941417,-1.25265423404072
2013,0.496005934244884,-0.0585585313385214,0.524000141926488
2014,-0.0485353532033811,-0.178373937633759,-0.173685680382413
2015,0.182912379750486,-0.0346259274929014,0.212499168149439
2016,0.386953333087621,-0.724419136125199,-0.217301338125886
2017,1.16726392753328,-1.02818325990537,0.497173691575278
