"Year","OPR","DPR","CCWM"
2007,-0.704334654841172,0.599181360592558,-0.00565261260950227
2008,0.553540232721976,-0.614803145656497,0.0224528184487257
2009,0.6931700771653,0.594533485852549,0.895633165229961
2010,0.321931736130862,-1.68555491694344,-1.08421062936484
2011,-0.455318856722066,0.909649958764389,0.27030062055453
2012,1.20460430149206,-0.46216672875356,0.972340549842904
2013,-0.684607819189637,-0.0324013455226181,-0.821625292257066
2014,-0.5819686948663,1.09463496123654,0.240196671263604
2015,-0.439564833695421,-0.0283163083896811,-0.638641627469888
2016,-0.628995790419755,-0.366600070575571,-1.20126604770159
