"Year","OPR","DPR","CCWM"
2008,0.616980903213769,-0.527052199841777,0.157110361052304
2009,-0.0453403035343173,0.16135473083004,0.0726367849964476
2010,-0.067096694714205,-0.144835105415328,-0.179020779151724
2011,-0.60765250721937,0.798595426367506,0.0310484918681777
2012,-1.03389444462464,0.507853198742198,-0.734087732108139
2013,-1.21977880673336,0.607154435422319,-0.886208230478262
2014,-0.281870980725593,0.238895100969988,-0.0929089213435946
2015,-0.7274904378348,-0.00423387447616989,-1.00804992974904
2016,0.605993207849661,0.482932879472113,1.2879437723073
2017,1.1639848338995,-0.900362928045264,0.613373043129165
2018,-0.788569656077004,0.193610483404901,-0.459059600835132
2019,-0.00307597584783594,0.318796369156312,0.273004390478424
