"Year","OPR","DPR","CCWM"
2007,-1.20738244571963,1.05098556996624,0.00832650378673129
2008,0.422203638605736,0.0347900779317023,0.437657660162612
2009,1.21735207337849,0.23125670656156,1.04024338588698
2010,0.597833503616361,-0.558575900249532,0.0857127309076868
2011,0.465697721572405,-1.23703484809712,-0.519841823938922
2012,-1.35769884571884,-0.0332268127985757,-1.59659853029977
2013,0.345355946631333,0.496537170768811,0.831699261691381
2014,-0.330528634168326,-0.171769612684692,-0.433578849132074
2015,0.337412005827758,0.175487000037703,0.666650790179261
2016,0.0798996035958391,0.184846738353061,0.291798173967216
