"Year","OPR","DPR","CCWM"
2007,0.956634597266289,0.05027975150803,0.660177017215881
2008,-0.0993913066825814,-0.918596550260454,-0.863083517356351
2009,0.913253704416101,-0.432923111046706,0.383003544255735
2010,0.255962680421993,-0.184528189471147,0.081288803215073
2011,1.48790028484921,-0.824125138869031,0.821872435636599
2012,2.84681241540684,-1.51107462053398,1.91946191185302
2013,0.868447213359906,-0.743502834492522,0.360539762337595
2014,1.07471070532338,-1.11672182226789,0.20635219991863
2015,1.95205623465216,-1.39021107423832,1.09659867429767
2016,0.410239339233487,-0.498666132500972,0.0407728460061201
