"Year","OPR","DPR","CCWM"
2007,2.59763132260167,-0.543440122368135,1.27917279519288
2008,2.72452174714283,-1.70818417768276,1.21074090811907
2009,1.79213851103825,-0.234007850388844,1.15496319762706
2010,4.97722291064425,-1.52394710195532,3.26567282053733
2011,3.44234322393992,-0.85990902143196,2.73222891037527
2012,3.67943721835936,-2.04942292028044,2.39376159723924
2013,3.78264836170122,-1.25885729299513,3.29037609054337
2014,4.43624948789885,-0.921528860346279,3.50121856841723
2015,5.67508443718761,-1.43380050139755,6.1805461369959
2016,3.83269519414221,-1.58153083955715,3.47883281953464
2017,3.65021639036398,-1.56548550689189,3.1076681592933
