"Year","OPR","DPR","CCWM"
2007,0.0887154064391182,-0.160775548316211,-0.0637039082711289
2008,0.842191650948834,-0.523404906309402,0.378116636504315
2009,1.03121559968948,-0.282000961777383,0.568018831116297
2010,-0.248378991133152,0.180609113257899,-0.0776166370810527
2011,-0.258152071599866,-0.111766343346989,-0.34478623035633
2012,1.91525001997566,-0.225220479317715,2.00640849175114
2013,2.13870646941758,-2.70663962767015,0.127085392854858
2014,1.92937629295963,-0.0728157972489094,1.75832096265122
2015,3.59764385357992,-2.36475377976529,2.24755572772213
2016,1.80573983518437,-1.13045481833479,1.25110922544479
2017,0.80943197059619,0.300757048399087,1.29897997152313
